datetime,price_short,price_long,charge_power_mw,discharge_power_mw,net_power_mw,imbalance_mwh,soc_mwh,revenue,cumulative_revenue
2025-05-04 22:00:00.000 Z,36.76,36.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04 22:15:00.000 Z,28.58,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04 22:30:00.000 Z,28.58,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04 22:45:00.000 Z,34.68,34.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04 23:00:00.000 Z,34.58,34.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04 23:15:00.000 Z,50.08,50.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04 23:30:00.000 Z,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04 23:45:00.000 Z,72.98,72.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 00:00:00.000 Z,84.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 00:15:00.000 Z,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 00:30:00.000 Z,78.56,78.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 00:45:00.000 Z,78.56,78.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 01:00:00.000 Z,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 01:15:00.000 Z,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 01:30:00.000 Z,72.98,72.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 01:45:00.000 Z,60.21,60.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 02:00:00.000 Z,69.88,69.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 02:15:00.000 Z,66.75,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 02:30:00.000 Z,56.04,56.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 02:45:00.000 Z,64.1,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 03:00:00.000 Z,78.56,57.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 03:15:00.000 Z,85.9,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 03:30:00.000 Z,90.98,90.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 03:45:00.000 Z,112.98,112.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 04:00:00.000 Z,150.34,150.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 04:15:00.000 Z,150.6,150.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 04:30:00.000 Z,86.56,86.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 04:45:00.000 Z,84.23,84.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 05:00:00.000 Z,69.98,69.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 05:15:00.000 Z,68.98,68.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 05:30:00.000 Z,65.9,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 05:45:00.000 Z,14.98,14.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 06:00:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 06:15:00.000 Z,3.98,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 06:30:00.000 Z,-34.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 06:45:00.000 Z,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05 07:00:00.000 Z,-70.0,-70.0,1.0,0.0,-1.0,-0.25,0.0,17.5,17.5
2025-05-05 07:15:00.000 Z,-60.0,-60.0,1.0,0.0,-1.0,-0.25,0.225,15.0,32.5
2025-05-05 07:30:00.000 Z,-40.0,-40.0,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 07:45:00.000 Z,-18.5,-18.5,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 08:00:00.000 Z,86.36,-16.35,0.0,0.0,0.0,0.0,0.45,-0.0,32.5
2025-05-05 08:15:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 08:30:00.000 Z,16.98,16.98,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 08:45:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 09:00:00.000 Z,-20.13,-20.13,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 09:15:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 09:30:00.000 Z,8.98,8.98,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 09:45:00.000 Z,-29.7,-29.7,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 10:00:00.000 Z,-29.26,-29.26,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 10:15:00.000 Z,64.98,64.98,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 10:30:00.000 Z,22.98,22.98,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 10:45:00.000 Z,11.0,11.0,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 11:00:00.000 Z,42.29,16.98,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 11:15:00.000 Z,81.77,42.29,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 11:30:00.000 Z,78.56,42.29,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 11:45:00.000 Z,-21.57,-21.57,0.0,0.0,0.0,0.0,0.45,0.0,32.5
2025-05-05 12:00:00.000 Z,-50.0,-50.0,0.888888888888888,0.0,-0.888888888888888,-0.222222222222222,0.45,11.1111111111111,43.6111111111111
2025-05-05 12:15:00.000 Z,-100.0,-100.0,1.0,0.0,-1.0,-0.25,0.6499999999999998,25.0,68.6111111111111
2025-05-05 12:30:00.000 Z,-60.0,-60.0,1.0,0.0,-1.0,-0.25,0.8749999999999998,15.0,83.6111111111111
2025-05-05 12:45:00.000 Z,-69.0,-69.0,1.0,0.0,-1.0,-0.25,1.0999999999999996,17.25,100.8611111111111
2025-05-05 13:00:00.000 Z,58.56,58.56,0.0,0.0,0.0,0.0,1.3249999999999997,0.0,100.8611111111111
2025-05-05 13:15:00.000 Z,58.6,-59.6,0.0,0.0,0.0,0.0,1.3249999999999997,-0.0,100.8611111111111
2025-05-05 13:30:00.000 Z,-20.0,-20.0,0.0,0.0,0.0,0.0,1.3249999999999997,0.0,100.8611111111111
2025-05-05 13:45:00.000 Z,-14.14,-14.14,0.0,0.0,0.0,0.0,1.3249999999999997,0.0,100.8611111111111
2025-05-05 14:00:00.000 Z,-50.0,-50.0,1.0,0.0,-1.0,-0.25,1.3249999999999997,12.5,113.3611111111111
2025-05-05 14:15:00.000 Z,-70.0,-70.0,1.0,0.0,-1.0,-0.25,1.5499999999999998,17.5,130.8611111111111
2025-05-05 14:30:00.000 Z,22.98,22.98,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 14:45:00.000 Z,-15.01,-15.01,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 15:00:00.000 Z,-11.4,-11.4,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 15:15:00.000 Z,40.79,0.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 15:30:00.000 Z,68.56,-11.4,0.0,0.0,0.0,0.0,1.775,-0.0,130.8611111111111
2025-05-05 15:45:00.000 Z,-11.09,-11.09,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 16:00:00.000 Z,68.56,40.79,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 16:15:00.000 Z,40.79,36.98,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 16:30:00.000 Z,84.0,40.79,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 16:45:00.000 Z,78.56,78.56,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 17:00:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 17:15:00.000 Z,46.5,46.5,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 17:30:00.000 Z,114.98,114.98,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 17:45:00.000 Z,125.98,125.98,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 18:00:00.000 Z,66.0,51.58,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 18:15:00.000 Z,78.56,66.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 18:30:00.000 Z,78.56,78.56,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 18:45:00.000 Z,88.0,88.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 19:00:00.000 Z,73.08,73.08,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 19:15:00.000 Z,78.56,66.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 19:30:00.000 Z,84.0,84.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 19:45:00.000 Z,66.45,66.45,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 20:00:00.000 Z,70.1,70.1,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 20:15:00.000 Z,78.56,66.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 20:30:00.000 Z,84.0,84.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 20:45:00.000 Z,111.61,111.61,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 21:00:00.000 Z,100.0,100.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 21:15:00.000 Z,78.56,66.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 21:30:00.000 Z,64.0,64.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 21:45:00.000 Z,84.0,64.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 22:00:00.000 Z,85.0,85.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 22:15:00.000 Z,51.48,51.48,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 22:30:00.000 Z,64.49,51.58,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 22:45:00.000 Z,78.56,78.56,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 23:00:00.000 Z,86.3,64.49,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 23:15:00.000 Z,88.56,88.56,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 23:30:00.000 Z,97.23,97.23,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-05 23:45:00.000 Z,93.58,93.58,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 00:00:00.000 Z,71.77,71.77,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 00:15:00.000 Z,71.77,71.77,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 00:30:00.000 Z,84.0,84.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 00:45:00.000 Z,106.0,106.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 01:00:00.000 Z,95.0,95.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 01:15:00.000 Z,84.98,84.98,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 01:30:00.000 Z,58.0,58.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 01:45:00.000 Z,56.98,56.98,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 02:00:00.000 Z,56.98,56.98,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 02:15:00.000 Z,70.1,70.1,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 02:30:00.000 Z,62.18,62.18,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 02:45:00.000 Z,95.0,95.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 03:00:00.000 Z,111.0,111.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 03:15:00.000 Z,128.5,128.5,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 03:30:00.000 Z,121.0,121.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 03:45:00.000 Z,97.98,97.98,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 04:00:00.000 Z,95.0,44.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 04:15:00.000 Z,111.0,111.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 04:30:00.000 Z,87.5,87.5,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 04:45:00.000 Z,87.2,87.2,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 05:00:00.000 Z,71.77,71.77,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 05:15:00.000 Z,100.0,71.77,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 05:30:00.000 Z,100.0,100.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 05:45:00.000 Z,87.7,87.7,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 06:00:00.000 Z,41.0,41.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 06:15:00.000 Z,26.0,26.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 06:30:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
2025-05-06 06:45:00.000 Z,-31.0,-31.0,0.0,0.0,0.0,0.0,1.775,0.0,130.8611111111111
